id|title
1321|Huddle
1322|I Am a Fugitive from a Chain Gang
1323|If I Had a Million
1324|Island of Lost Souls
1325|It's Tough to Be Famous
1326|Jewel Robbery
1327|Klondike
1328|Kongo
1329|Ladies of the Jury
1330|Lady with a Past
1331|The Last Mile
1332|Lawyer Man
1333|Life Begins
1334|The Lost Squadron
1335|Love Affair
1336|Love in High Gear
1337|Love Me Tonight
1338|Madame Butterfly
1339|Madison Square Garden
1340|Make Me a Star
1341|Manhattan Tower
1342|The Man Called Back
1343|The Man from Yesterday
1344|Man Wanted
1345|The Man Who Played God
1346|The Mask of Fu Manchu
1347|The Match King
1348|Me and My Gal
1349|The Menace
1350|Men of Chance
1351|Merrily We Go to Hell
1352|Million Dollar Legs
1353|The Miracle Man
1354|Misleading Lady
1355|The Monster Walks
1356|The Most Dangerous Game
1357|The Mouthpiece
1358|Movie Crazy
1359|Mr. Robinson Crusoe
1360|The Mummy
1361|Murders in the Rue Morgue
1362|My Pal, the King
1363|New Morals for Old
1364|Night After Night
1365|Night World
1366|No Man of Her Own
1367|No More Orchids
1368|The Old Dark House
1369|Once in a Lifetime
1370|One Hour with You
1371|One Way Passage
1372|Out of Singapore
1373|Pack Up Your Troubles
1374|The Painted Woman
1375|Partners
1376|The Passionate Plumber
1377|Payment Deferred
1378|The Penguin Pool Murder
1379|The Phantom of Crestwood
1380|The Phantom President
1381|Police Court
1382|Polly of the Circus
1383|Prosperity
1384|The Purchase Price
1385|Rackety Rax
1386|Rain
1387|Rasputin and the Empress
1388|Red Dust
1389|Red-Headed Woman
1390|The Rich Are Always with Us
1391|Ride Him, Cowboy
1392|Ridin' for Justice
1393|Rockabye
1394|Scarface
1395|Scarlet Dawn
1396|Shanghai Express
1397|Shopworn
1398|Silver Dollar
1399|Sinister Hands
1400|Sinners in the Sun
1401|Sky Bride
1402|Sky Devils
1403|Skyscraper Souls
1404|Smilin' Through
1405|So Big
1406|Speak Easily
1407|State's Attorney
1408|The Stoker
1409|The Strange Case of Clara Deane
1410|Strange Interlude
1411|A Successful Calamity
1412|Symphony of Six Million
1413|Tarzan the Ape Man
1414|Taxi!
1415|The Tenderfoot
1416|Texas Cyclone
1417|That's My Boy
1418|They Call It Sin
1419|They Just Had to Get Married
1420|They Never Come Back
1421|Thirteen Women
1422|The Thirteenth Guest
1423|This Is the Night
1424|Three on a Match
1425|Tiger Shark
1426|Tom Brown of Culver
1427|Trouble in Paradise
1428|Two Against the World
1429|Two-Fisted Law
1430|Two Seconds
1431|Unashamed
1432|Union Depot
1433|Uptown New York
1434|Vanity Fair
1435|Virtue
1436|Washington Merry-Go-Round
1437|Westward Passage
1438|The Wet Parade
1439|What Price Hollywood?
1440|While Paris Sleeps
1441|White Zombie
1442|Winner Take All
1443|The Wiser Sex
1444|The Woman in Room 13
1445|You Said a Mouthful
1446|42nd Street
1447|Ace of Aces
1448|After Tonight
1449|Aggie Appleby, Maker of Men
1450|Air Hostess
1451|Alice in Wonderland
1452|Ann Carver's Profession
1453|Ann Vickers
1454|Baby Face
1455|The Barbarian
1456|Beauty for Sale
1457|A Bedtime Story
1458|Before Dawn
1459|Berkeley Square
1460|The Bitter Tea of General Yen
1461|Blind Adventure
1462|Blondie Johnson
1463|Bombshell
1464|The Bowery
1465|Brief Moment
1466|Broadway Bad
1467|Broadway Through a Keyhole
1468|Bureau of Missing Persons
1469|By Candlelight
1470|Captured!
1471|Cavalcade
1472|Chance at Heaven
1473|Child of Manhattan
1474|Christopher Bean
1475|Christopher Strong
1476|The Circus Queen Murder
1477|The Cohens and Kellys in Trouble
1478|College Coach
1479|College Humor
1480|The Constant Woman
1481|Convention City
1482|Corruption
1483|Counsellor at Law
1484|The Crime of the Century
1485|Damaged Lives
1486|Dancing Lady
1487|Deluge
1488|Design for Living
1489|The Devil's Brother
1490|The Devil's Mate
1491|Diplomaniacs
1492|Don't Bet on Love
1493|Dora's Dunking Doughnuts
1494|Double Harness
1495|Duck Soup
1496|The Eagle and the Hawk
1497|Elmer, the Great
1498|The Emperor Jones
1499|Employees' Entrance
1500|Eskimo
1501|Ex-Lady
1502|Face in the Sky
1503|Fast Workers
1504|Female
1505|Flying Devils
1506|Flying Down to Rio
1507|Footlight Parade
1508|Forgotten
1509|Gabriel Over the White House
1510|Gambling Ship
1511|Girl Missing
1512|Going Hollywood
1513|Gold Diggers of 1933
1514|Golden Harvest
1515|Goodbye Again
1516|Goodbye Love
1517|Grand Slam
1518|Havana Widows
1519|Headline Shooter
1520|Hell Below
1521|Hello, Everybody!
1522|Heroes for Sale
1523|High Gear
1524|His Double Life
1525|His Private Secretary
1526|Hold Your Man
1527|I Cover the Waterfront
1528|I Have Lived
1529|I Loved a Woman
1530|I'm No Angel
1531|If I Were Free
1532|India Speaks
1533|Infernal Machine
1534|The Invisible Man
1535|The Kennel Murder Case
1536|The Keyhole
1537|King Kong
1538|King of the Arena
1539|The King's Vacation
1540|The Kiss Before the Mirror
1541|Ladies They Talk About
1542|Lady for a Day
1543|Lady Killer
1544|Laughing at Life
1545|Laughter in Hell
1546|The Life of Jimmy Dolan
1547|Little Women
1548|Looking Forward
1549|Luxury Liner
1550|The Mad Game
1551|Mama Loves Papa
1552|The Man from Monterey
1553|Man of the Forest
1554|Man's Castle
1555|The Mayor of Hell
1556|Meet the Baron
1557|Melody Cruise
1558|Men Must Fight
1559|Midnight Mary
1560|The Midnight Patrol
1561|Morning Glory
1562|Mr. Broadway
1563|Murder on the Campus
1564|Murders in the Zoo
1565|Mystery of the Wax Museum
1566|Night Flight
1567|Night of Terror
1568|No Other Woman
1569|Obey the Law
1570|Oliver Twist
1571|One Sunday Afternoon
1572|Only Yesterday
1573|Our Betters
1574|Parachute Jumper
1575|Parole Girl
1576|The Past of Mary Holmes
1577|Penthouse
1578|Picture Brides
1579|Picture Snatcher
1580|Pleasure Cruise
1581|Primavera en otoño
1582|Private Detective 62
1583|The Prizefighter and the Lady
1584|Professional Sweetheart
1585|Queen Christina
1586|Rafter Romance
1587|Roman Scandals
1588|Sagebrush Trail
1589|Saturday's Millions
1590|The Secret of Madame Blanche
1591|Secret of the Blue Room
1592|Secrets
1593|Shanghai Madness
1594|She Done Him Wrong
1595|She Had to Say Yes
1596|The Silk Express
1597|The Sin of Nora Moran
1598|Skyway
1599|So This Is Africa
1600|The Solitaire Man
1601|The Son of Kong
1602|Sons of the Desert
1603|The Sphinx
1604|Stage Mother
1605|The Story of Temple Drake
1606|Supernatural
1607|Sweepings
1608|Three-Cornered Moon
1609|Three Little Pigs
1610|The Thrill Hunter
1611|Tillie and Gus
1612|To the Last Man
1613|Today We Live
1614|Tomorrow at Seven
1615|Too Much Harmony
1616|Topaze
1617|Turn Back the Clock
1618|Under the Tonto Rim
1619|Voltaire
1620|The Warrior's Husband
1621|What! No Beer?
1622|When Ladies Meet
1623|The White Sister
1624|Wild Boys of the Road
1625|The Working Man
1626|Zoo in Budapest
1627|The Affairs of Cellini
1628|Affairs of a Gentleman
1629|The Age of Innocence
1630|Anne of Green Gables
1631|As the Earth Turns
1632|Babes in Toyland
1633|Baby Take a Bow
1634|The Barrets of Wimpole Street
1635|The Beast of Borneo
1636|Beggars in Ermine
1637|Behold My Wife!
1638|The Big Shakedown
1639|The Black Cat
1640|Black Moon
1641|Blind Date
1642|Blue Steel
1643|Bolero
1644|Bombay Mail
1645|Born to be Bad
1646|Bottoms Up
1647|Bright Eyes
1648|British Agent
1649|Broadway Bill
1650|Bulldog Drummond Strikes Back
1651|By Your Leave
1652|The Captain Hates the Sea
1653|Caravan
1654|The Case of the Howling Dog
1655|The Cat's-Paw
1656|Chained
1657|Change of Heart
1658|Charlie Chan in London
1659|Charlie Chan's Courage
1660|Cheating Cheaters
1661|City Limits
1662|Cleopatra
1663|Cockeyed Cavaliers
1664|College Rhythm
1665|Come On Marines!
1666|The Count of Monte Cristo
1667|The Crime Doctor
1668|Crimson Romance
1669|Cross Country Cruise
1670|Cross Streets
1671|Dames
1672|Dangerous Corner
1673|Double Door
1674|The Dover Road
1675|Down to Their Last Yacht
1676|The Dragon Murder Case
1677|Easy to Love
1678|Eight Girls in a Boat
1679|Embarrassing Moments
1680|Evelyn Prentice
1681|Fashions of 1934
1682|Father Brown, Detective
1683|Finishing School
1684|Fog Over Frisco
1685|Forsaking All Others
1686|Four Frightened People
1687|Frontier Marshal
1688|Gambling Lady
1689|The Gay Bride
1690|The Gay Divorcee
1691|Gentlemen Are Born
1692|The Ghost Walks
1693|The Girl from Missouri
1694|Girl o' My Dreams
1695|Glamour
1696|Green Eyes
1697|Gridiron Flash
1698|Happiness Ahead
1699|Heat Lightning
1700|Here Comes the Navy
1701|Hi Nellie!
1702|Hide-Out
1703|Hips, Hips, Hooray!
1704|Hollywood Party
1705|The House of Rothschild
1706|Housewife
1707|I Am a Thief
1708|I've Got Your Number
1709|Imitation of Life
1710|In Old Santa Fe
1711|It Happened One Night
1712|It's a Gift
1713|Jealousy
1714|Jimmy the Gent
1715|Journal of a Crime
1716|Judge Priest
1717|Kansas City Princess
1718|The Key
1719|Kid Millions
1720|King Kelly of the U.S.A.
1721|Ladies Should Listen
1722|Lady by Choice
1723|Laughing Boy
1724|The Lawless Frontier
1725|The Lemon Drop Kid
1726|Let's Talk It Over
1727|Limehouse Blues
1728|Little Man, What Now?
1729|Little Men
1730|The Little Minister
1731|Little Miss Marker
1732|Long Lost Father
1733|Looking for Trouble
1734|Lost in the Stratosphere
1735|A Lost Lady
1736|The Lost Patrol
1737|The Man from Utah
1738|The Man Who Reclaimed His Head
1739|The Man with Two Faces
1740|A Man's Game
1741|Manhattan Love Song
1742|Manhattan Melodrama
1743|Maniac
1744|The Marines Are Coming
1745|Massacre
1746|Men in White
1747|The Merry Widow
1748|Midnight
1749|Miss Fane's Baby Is Stolen
1750|Monte Carlo Nights
1751|The Most Precious Thing in Life
1752|Murder at the Vanities
1753|Murder in the Clouds
1754|Murder in the Private Car
1755|Mrs. Wiggs of the Cabbage Patch
1756|Murder on the Blackboard
1757|Music in the Air
1758|The Mysterious Mr. Wong
1759|The Mystery of Mr. X
1760|Mystery Liner
1761|Neath the Arizona Skies
1762|Now and Forever
1763|Now I'll Tell
1764|Of Human Bondage
1765|One More River
1766|One Night of Love
1767|Operator 13
1768|Our Daily Bread
1769|The Painted Veil
1770|Palooka
1771|The Personality Kid
1772|Randy Rides Alone
1773|Ready for Love
1774|The Richest Girl in the World
1775|Riptide
1776|Sadie McKee
1777|The Scarlet Empress
1778|The Scarlet Letter
1779|The Secret Bride
1780|Sequoia
1781|She Had to Choose
1782|The Show-Off
1783|The Silver Streak
1784|Sing Sing Nights
1785|Social Register
1786|Springtime for Henry
1787|Stamboul Quest
1788|Stand Up and Cheer!
1789|Stingaree
1790|Strange Wives
1791|Success at Any Price
1792|A Successful Failure
1793|Tarzan and His Mate
1794|Their Big Moment
1795|There's Always Tomorrow
1796|The Thin Man
1797|Thirty Day Princess
1798|This Man Is Mine
1799|This Side of Heaven
1800|Thunder Over Texas
1801|Transatlantic Merry-Go-Round
1802|Treasure Island
1803|Twentieth Century
1804|Twenty Million Sweethearts
1805|Upper World
1806|A Very Honorable Guy
1807|Viva Villa!
1808|We Live Again
1809|We're Not Dressing
1810|Wednesday's Child
1811|West of the Divide
1812|Wharf Angel
1813|What Every Woman Knows
1814|Whirlpool
1815|The Witching Hour
1816|The Woman Condemned
1817|Woman in the Dark
1818|Wonder Bar
1819|The World Moves On
1820|You Can't Buy Everything
1821|Young and Beautiful
1822|1,000 Dollars a Minute
1823|Air Hawks
1824|Alibi Ike
1825|Alice Adams
1826|Anna Karenina
1827|Annie Oakley
1828|Another Face
1829|The Arizonian
1830|Baby Face Harrington
1831|Bar 20 Rides Again
1832|Barbary Coast
1833|Becky Sharp
1834|The Big Broadcast of 1936
1835|Biography of a Bachelor Girl
1836|Black Fury
1837|The Black Room
1838|Black Sheep
1839|Bonnie Scotland
1840|Bordertown
1841|Born to Gamble
1842|Break of Hearts
1843|The Bride Comes Home
1844|Bride of Frankenstein
1845|Bright Lights
1846|Broadway Gondolier
1847|Broadway Hostess
1848|Broadway Melody of 1936
1849|The Call of the Wild
1850|Captain Blood
1851|The Case of the Curious Bride
1852|The Case of the Lucky Legs
1853|The Casino Murder Case
1854|Charlie Chan in Egypt
1855|Charlie Chan in Paris
1856|Charlie Chan in Shanghai
1857|Chasing Yesterday
1858|China Seas
1859|Clive of India
1860|College Scandal
1861|Collegiate
1862|Condemned to Live
1863|The Crime of Dr. Crespi
1864|The Crusades
1865|Curly Top
1866|Dante's Inferno
1867|The Daring Young Man
1868|The Dark Angel
1869|The Dawn Rider
1870|Death from a Distance
1871|The Desert Trail
1872|Devil Dogs of the Air
1873|The Devil is a Woman
1874|Diamond Jim
1875|Don't Bet on Blondes
1876|Enchanted April
1877|Escapade
1878|False Pretenses
1879|A Feather in Her Hat
1880|Fighting Youth
1881|The Flame Within
1882|Four Hours to Kill!
1883|Freckles
1884|Frisco Kid
1885|Frisco Waterfront
1886|Front Page Woman
1887|G Men
1888|The Gay Deception
1889|George White's 1935 Scandals
1890|Gigolette
1891|The Gilded Lily
1892|The Girl from 10th Avenue
1893|The Glass Key
1894|Go Into Your Dance
1895|Gold Diggers of 1935
1896|The Good Fairy
1897|Grand Exit
1898|Grand Old Girl
1899|The Great Impersonation
1900|Hands Across the Table
1901|Harmony Lane
1902|The Healer
1903|Hold 'Em Yale
1904|Honeymoon Limited
1905|Hop-Along Cassidy
1906|Hot Tip
1907|I Dream Too Much
1908|I Found Stella Parish
1909|I Live My Life
1910|If You Could Only Cook
1911|In Caliente
1912|The Informer
1913|The Irish in Us
1914|Kind Lady
1915|Ladies Crave Excitement
1916|The Lady in Scarlet
1917|The Last Days of Pompeii
1918|The Last Outpost
1919|Let 'Em Have It
1920|Life Returns
1921|Little Big Shot
1922|The Little Colonel
1923|The Littlest Rebel
1924|The Lives of a Bengal Lancer
1925|Living on Velvet
1926|Love in Bloom
1927|Mad Love
1928|Magnificent Obsession
1929|Make a Million
1930|Man of Iron
1931|Man on the Flying Trapeze
1932|The Man Who Broke the Bank at Monte Carlo
1933|Mark of the Vampire
1934|The Melody Lingers On
1935|Melody Trail
1936|A Midsummer Night's Dream
1937|Millions in the Air
1938|Miss Pacific Fleet
1939|Mississippi
1940|Mister Dynamite
1941|Murder by Television
1942|Murder in Harlem
1943|Murder in the Fleet
1944|The Murder Man
1945|Murder on a Honeymoon
1946|Music Is Magic
1947|Mutiny on the Bounty
1948|The Mystery Man
1949|Mystery Woman
1950|Naughty Marietta
1951|A Night at the Opera
1952|The Nitwits
1953|No More Ladies
1954|Oil for the Lamps of China
1955|One Frightened Night
1956|One More Spring
1957|Our Little Girl
1958|The Pace That Kills
1959|Page Miss Glory
1960|Paris in Spring
1961|Party Wire
1962|Peter Ibbetson
1963|Private Worlds
1964|Professional Soldier
1965|Public Hero No. 1
1966|The Public Menace
1967|Pursuit
1968|Racing Luck
1969|Rainbow Valley
1970|The Rainmakers
1971|The Raven
1972|Reckless
1973|Red Salute
1974|Remember Last Night?
1975|Rendezvous
1976|Roberta
1977|Rocky Mountain Mystery
1978|Romance in Manhattan
1979|Ruggles of Red Gap
1980|Rumba
1981|The Sagebrush Troubadour
1982|The Scoundrel
1983|Shadow of Doubt
1984|She
1985|She Couldn't Take It
1986|She Married Her Boss
1987|Shipmates Forever
1988|A Shot in the Dark
1989|The Singing Vagabond
1990|Special Agent
1991|Star of Midnight
1992|Streamline Express
1993|Sweet Music
1994|Sylvia Scarlett
1995|A Tale of Two Cities
1996|Texas Terror
1997|Thanks a Million
1998|The Three Musketeers
1999|Thunder in the Night
2000|Top Hat
2001|Traveling Saleslady
2002|Two for Tonight
2003|Tumbling Tumbleweeds
2004|Vagabond Lady
2005|Way Down East
2006|The Wedding Night
2007|Welcome Home
2008|We're in the Money
2009|Werewolf of London
2010|West Point of the Air
2011|Westward Ho
2012|Whipsaw
2013|The White Cockatoo
2014|The Whole Town's Talking
2015|Wings in the Dark
2016|The Woman in Red
2017|36 Hours to Kill
2018|Aces and Eights
2019|After the Thin Man
2020|All American Chump
2021|And So They Were Married
2022|Anthony Adverse
2023|Banjo on My Knee
2024|Beloved Enemy
2025|The Big Game
2026|The Big Show
2027|The Bohemian Girl
2028|The Bride Walks Out
2029|Bullets or Ballots
2030|Cain and Mabel
2031|Camille
2032|Captain Calamity
2033|Captain January
2034|The Case of the Black Cat
2035|Ceiling Zero
2036|The Charge of the Light Brigade
2037|Charlie Chan at the Circus
2038|Charlie Chan at the Opera
2039|Charlie Chan at the Race Track
2040|Charlie Chan's Secret
2041|Chatterbox
2042|China Clipper
2043|Colleen
2044|College Holiday
2045|Come and Get It
2046|Conflict
2047|Crack-Up
2048|Death in the Air
2049|Desire
2050|The Devil Is a Sissy
2051|The Devil-Doll
2052|Dimples
2053|Dodsworth
2054|Don't Turn 'Em Loose
2055|Doughnuts and Society
2056|Down the Stretch
2057|Dracula's Daughter
2058|Early to Bed
2059|Earthworm Tractors
2060|Ellis Island
2061|Exclusive Story
2062|F-Man
2063|A Face in the Fog
2064|The Farmer in the Dell
2065|Florida Special
2066|Follow the Fleet
2067|Freshman Love
2068|Fury
2069|The Gay Desperado
2070|Go West, Young Man
2071|Gold Diggers of 1937
2072|The Golden Arrow
2073|Grand Jury
2074|The Great Ziegfeld
2075|The Green Pastures
2076|Her Master's Voice
2077|High Tension
2078|His Brother's Wife
2079|Hollywood Boulevard
2080|Hopalong Cassidy Returns
2081|House of Secrets
2082|The Invisible Ray
2083|Isle of Fury
2084|It Couldn't Have Happened – But It Did
2085|The Jungle Princess
2086|Ladies in Love
2087|The Last of the Mohicans
2088|The Lawless Nineties
2089|Libeled Lady
2090|Little Lord Fauntleroy
2091|Lloyd's of London
2092|Love Before Breakfast
2093|Love on a Bet
2094|Love on the Run
2095|Make Way for a Lady
2096|Man of the Frontier
2097|Marihuana
2098|Mary of Scotland
2099|A Message to Garcia
2100|The Milky Way
2101|Modern Times
2102|The Moon's Our Home
2103|More Than a Secretary
2104|Mr. Deeds Goes to Town
2105|My Man Godfrey
2106|Next Time We Love
2107|One in a Million
2108|One Rainy Afternoon
2109|Palm Springs
2110|Pennies from Heaven
2111|The Petrified Forest
2112|Picadilly Jim
2113|Pigskin Parade
2114|The Plainsman
2115|Poor Little Rich Girl
2116|Poppy
2117|The President's Mystery
2118|The Prisoner of Shark Island
2119|Private Number
2120|Rainbow on the River
2121|Ramona
2122|Reefer Madness
2123|Reunion
2124|Revolt of the Zombies
2125|Rhythm on the Range
2126|Riffraff
2127|Robin Hood of El Dorado
2128|The Rogues Tavern
2129|Rose Marie
2130|San Francisco
2131|Satan Met a Lady
2132|Sea Spoilers
2133|Show Boat
2134|Sinner Take All
2135|Small Town Girl
2136|Smartest Girl in Town
2137|Special Investigator
2138|The Story of Louis Pasteur
